from,to,sent_diff,created_at
user_643,user_127,-1,2015-05-14T17:36:23Z
user_695,user_127,4,2015-05-17T16:36:44Z
user_702,user_127,-1,2015-05-09T23:38:53Z
user_751,user_127,-2,2015-05-16T10:29:20Z
user_763,user_127,3,2015-05-21T16:33:29Z
user_787,user_127,1,2015-05-10T14:24:28Z
user_829,user_127,2,2015-05-14T20:46:11Z
user_860,user_127,3,2015-05-11T21:11:07Z
user_946,user_127,0,2015-05-06T13:52:00Z
user_949,user_127,4,2015-05-19T18:43:20Z
user_962,user_127,4,2015-05-06T13:27:11Z
user_1024,user_127,1,2015-05-19T20:27:51Z
user_1025,user_127,2,2015-05-18T06:46:12Z
user_1028,user_127,0,2015-05-18T21:30:01Z
user_1029,user_127,2,2015-05-09T23:38:37Z
user_1048,user_127,2,2015-05-12T20:02:30Z
user_42,user_128,3,2015-05-13T09:23:32Z
user_46,user_128,-2,2015-05-08T00:39:22Z
user_48,user_128,2,2015-05-11T09:04:33Z
user_53,user_128,3,2015-05-12T13:17:17Z
user_131,user_128,3,2015-05-19T18:33:41Z
user_135,user_128,0,2015-05-16T16:17:19Z
user_139,user_128,-0,2015-05-09T22:51:26Z
user_145,user_128,1,2015-05-17T10:52:45Z
user_161,user_128,2,2015-05-11T14:38:41Z
user_177,user_128,0,2015-05-19T18:32:56Z
user_190,user_128,1,2015-05-15T22:10:44Z
user_211,user_128,1,2015-05-11T12:34:51Z
user_265,user_128,3,2015-05-12T12:24:38Z
user_360,user_128,3,2015-05-14T13:43:03Z
user_362,user_128,2,2015-05-18T15:10:56Z
user_381,user_128,-1,2015-05-21T14:10:00Z
user_430,user_128,3,2015-05-20T17:33:33Z
user_463,user_128,3,2015-05-10T17:50:18Z
user_476,user_128,4,2015-05-10T03:20:33Z
user_508,user_128,4,2015-05-15T18:39:29Z
user_572,user_128,3,2015-05-15T06:42:06Z
user_590,user_128,3,2015-05-14T17:47:42Z
user_597,user_128,3,2015-05-14T15:52:30Z
user_689,user_128,1,2015-05-19T14:31:21Z
user_706,user_128,-2,2015-05-18T14:55:46Z
user_708,user_128,3,2015-05-19T09:26:24Z
user_730,user_128,2,2015-05-09T17:25:47Z
user_785,user_128,3,2015-05-10T11:40:08Z
user_818,user_128,4,2015-05-18T21:53:21Z
user_873,user_128,3,2015-05-13T20:17:53Z
user_876,user_128,2,2015-05-11T22:04:37Z
user_898,user_128,1,2015-05-14T17:02:43Z
user_942,user_128,4,2015-05-21T15:45:55Z
user_951,user_128,4,2015-05-16T13:27:43Z
user_962,user_128,3,2015-05-13T20:30:08Z
user_986,user_128,3,2015-05-20T17:23:51Z
user_1011,user_128,3,2015-05-13T09:13:37Z
user_1047,user_128,4,2015-05-19T19:17:08Z
user_34,user_129,2,2015-05-20T20:27:22Z
user_41,user_129,3,2015-05-11T22:26:52Z
user_58,user_129,3,2015-05-09T12:37:36Z
user_123,user_129,2,2015-05-09T18:36:47Z
user_169,user_129,2,2015-05-20T18:32:26Z
user_208,user_129,3,2015-05-16T13:34:27Z
user_243,user_129,4,2015-05-19T21:21:28Z
user_317,user_129,3,2015-05-17T09:55:34Z
user_373,user_129,3,2015-05-11T22:40:49Z
user_383,user_129,3,2015-05-10T19:19:54Z
user_419,user_129,0,2015-05-08T12:32:05Z
user_462,user_129,3,2015-05-16T14:14:10Z
user_506,user_129,1,2015-05-18T12:55:28Z
user_656,user_129,1,2015-05-11T21:53:49Z
user_670,user_129,2,2015-05-21T10:53:53Z
user_714,user_129,2,2015-05-19T18:51:19Z
user_733,user_129,3,2015-05-08T15:47:42Z
user_761,user_129,2,2015-05-21T11:01:16Z
user_777,user_129,2,2015-05-18T07:53:20Z
user_803,user_129,1,2015-05-13T09:27:32Z
user_815,user_129,3,2015-05-13T08:33:47Z
user_834,user_129,3,2015-05-09T22:27:52Z
user_851,user_129,2,2015-05-14T19:22:27Z
user_892,user_129,2,2015-05-12T20:34:30Z
user_921,user_129,2,2015-05-15T12:47:54Z
user_976,user_129,3,2015-05-15T17:19:43Z
user_1017,user_129,-2,2015-05-10T07:20:53Z
user_1033,user_129,4,2015-05-12T23:06:20Z
user_33,user_130,4,2015-05-09T07:11:25Z
user_47,user_130,0,2015-05-06T21:49:30Z
user_54,user_130,3,2015-05-19T14:53:56Z
user_102,user_130,-1,2015-05-10T10:41:17Z
user_106,user_130,4,2015-05-17T20:46:52Z
user_147,user_130,4,2015-05-21T17:26:14Z
user_162,user_130,3,2015-05-21T17:24:32Z
user_215,user_130,3,2015-05-20T23:01:04Z
user_232,user_130,4,2015-05-20T09:11:12Z
user_256,user_130,1,2015-05-14T20:12:09Z
user_347,user_130,4,2015-05-15T10:22:11Z
user_416,user_130,1,2015-05-12T23:16:55Z
user_438,user_130,0,2015-05-09T16:13:34Z
user_440,user_130,4,2015-05-14T12:45:39Z
user_485,user_130,4,2015-05-10T10:55:34Z
user_505,user_130,-3,2015-05-14T11:12:33Z
user_558,user_130,1,2015-05-19T01:55:44Z
user_658,user_130,1,2015-05-08T06:36:10Z
user_732,user_130,2,2015-05-09T13:55:00Z
user_736,user_130,-2,2015-05-20T22:38:44Z
user_780,user_130,3,2015-05-11T09:04:33Z
user_823,user_130,3,2015-05-15T12:47:39Z
user_856,user_130,4,2015-05-17T18:05:37Z
user_857,user_130,4,2015-05-12T13:52:05Z
user_909,user_130,1,2015-05-21T16:04:08Z
user_922,user_130,2,2015-05-15T10:17:40Z
user_937,user_130,1,2015-05-16T10:03:27Z
user_944,user_130,-0,2015-05-11T20:54:01Z
user_949,user_130,1,2015-05-14T12:07:26Z
user_999,user_130,4,2015-05-11T21:08:15Z
user_1005,user_130,1,2015-05-15T10:06:36Z
user_1025,user_130,2,2015-05-17T10:08:45Z
user_1079,user_130,1,2015-05-08T17:28:16Z
user_1091,user_130,3,2015-05-20T09:06:55Z
user_1092,user_130,3,2015-05-09T17:21:19Z
user_36,user_131,1,2015-05-18T21:39:57Z
user_103,user_131,4,2015-05-18T11:08:29Z
user_104,user_131,4,2015-05-11T13:10:03Z
user_180,user_131,2,2015-05-11T21:09:00Z
user_223,user_131,2,2015-05-20T19:56:08Z
user_246,user_131,2,2015-05-16T10:12:37Z
user_261,user_131,1,2015-05-15T11:03:02Z
user_327,user_131,4,2015-05-20T09:46:53Z
user_345,user_131,3,2015-05-21T18:42:05Z
user_396,user_131,3,2015-05-18T17:35:02Z
user_404,user_131,4,2015-05-11T22:23:09Z
user_512,user_131,3,2015-05-18T00:31:52Z
user_591,user_131,1,2015-05-20T21:23:37Z
user_620,user_131,3,2015-05-19T19:47:40Z
user_631,user_131,1,2015-05-19T11:54:50Z
user_635,user_131,3,2015-05-11T22:24:05Z
user_644,user_131,3,2015-05-06T22:04:52Z
user_647,user_131,0,2015-05-15T20:43:03Z
user_648,user_131,4,2015-05-10T12:04:23Z
user_702,user_131,-1,2015-05-19T13:59:55Z
user_770,user_131,2,2015-05-13T17:39:08Z
user_791,user_131,3,2015-05-10T07:42:16Z
user_794,user_131,3,2015-05-20T22:27:41Z
user_826,user_131,4,2015-05-21T22:39:38Z
user_829,user_131,3,2015-05-18T16:57:00Z
user_833,user_131,4,2015-05-11T11:07:08Z
user_967,user_131,1,2015-05-19T22:06:49Z
user_969,user_131,3,2015-05-15T13:43:13Z
user_1013,user_131,1,2015-05-07T16:03:32Z
user_2,user_132,4,2015-05-07T20:26:24Z
user_8,user_132,3,2015-05-07T13:35:38Z
user_18,user_132,4,2015-05-11T12:44:35Z
user_77,user_132,4,2015-05-06T18:32:31Z
user_100,user_132,1,2015-05-06T12:53:41Z
user_105,user_132,3,2015-05-08T19:49:10Z
user_119,user_132,2,2015-05-12T20:50:48Z
user_178,user_132,2,2015-05-09T17:33:30Z
user_366,user_132,-1,2015-05-20T14:49:36Z
user_443,user_132,0,2015-05-21T08:31:03Z
user_599,user_132,4,2015-05-19T21:00:57Z
user_604,user_132,2,2015-05-18T00:18:03Z
user_614,user_132,4,2015-05-18T12:36:37Z
user_642,user_132,-1,2015-05-17T18:00:53Z
user_668,user_132,0,2015-05-18T17:00:07Z
user_741,user_132,2,2015-05-15T23:08:04Z
user_780,user_132,1,2015-05-19T21:28:34Z
user_840,user_132,3,2015-05-14T13:36:43Z
user_851,user_132,4,2015-05-21T08:07:53Z
user_854,user_132,3,2015-05-19T14:43:51Z
user_921,user_132,2,2015-05-15T19:57:37Z
user_931,user_132,3,2015-05-16T18:37:08Z
user_971,user_132,4,2015-05-17T21:38:43Z
user_995,user_132,1,2015-05-16T20:15:12Z
user_1065,user_132,0,2015-05-20T08:35:20Z
user_70,user_133,1,2015-05-08T07:23:47Z
user_77,user_133,4,2015-05-09T21:39:16Z
user_117,user_133,3,2015-05-17T00:29:19Z
user_204,user_133,3,2015-05-09T23:14:21Z
user_207,user_133,4,2015-05-17T17:26:57Z
user_213,user_133,2,2015-05-18T08:16:59Z
user_233,user_133,4,2015-05-07T19:46:45Z
user_245,user_133,2,2015-05-15T09:24:46Z
user_331,user_133,3,2015-05-11T13:56:11Z
user_334,user_133,0,2015-05-18T11:43:09Z
user_354,user_133,-0,2015-05-11T20:54:04Z
user_365,user_133,2,2015-05-14T22:46:41Z
user_386,user_133,2,2015-05-21T08:52:01Z
user_392,user_133,0,2015-05-15T12:12:38Z
user_448,user_133,-2,2015-05-12T09:32:32Z
user_474,user_133,-2,2015-05-20T23:39:17Z
user_488,user_133,-3,2015-05-09T18:45:13Z
user_508,user_133,-1,2015-05-19T08:58:36Z
user_520,user_133,3,2015-05-17T22:43:47Z
user_525,user_133,-3,2015-05-11T21:42:28Z
user_653,user_133,4,2015-05-07T21:32:44Z
user_680,user_133,2,2015-05-12T06:49:34Z
user_698,user_133,2,2015-05-17T18:14:43Z
user_718,user_133,1,2015-05-21T15:15:10Z
user_763,user_133,2,2015-05-06T16:30:24Z
user_767,user_133,2,2015-05-13T21:32:07Z
user_780,user_133,3,2015-05-14T12:05:56Z
user_795,user_133,4,2015-05-19T20:33:54Z
user_829,user_133,1,2015-05-13T00:23:51Z
user_862,user_133,0,2015-05-06T22:19:26Z
user_904,user_133,4,2015-05-20T21:32:19Z
user_972,user_133,1,2015-05-19T12:27:22Z
user_984,user_133,3,2015-05-18T14:08:09Z
user_998,user_133,-0,2015-05-13T09:10:26Z
user_1008,user_133,3,2015-05-14T09:24:54Z
user_1019,user_133,1,2015-05-14T12:34:09Z
user_1051,user_133,2,2015-05-18T22:21:47Z
user_1063,user_133,4,2015-05-16T19:20:25Z
user_20,user_134,4,2015-05-18T16:34:07Z
user_43,user_134,4,2015-05-18T08:17:07Z
user_78,user_134,3,2015-05-19T20:59:02Z
user_122,user_134,2,2015-05-14T17:58:10Z
user_132,user_134,3,2015-05-19T09:45:03Z
user_180,user_134,2,2015-05-08T08:59:17Z
user_186,user_134,-0,2015-05-20T20:15:27Z
user_188,user_134,2,2015-05-07T19:44:15Z
user_203,user_134,2,2015-05-17T09:24:26Z
user_221,user_134,2,2015-05-07T12:05:47Z
user_244,user_134,0,2015-05-21T13:27:29Z
user_276,user_134,3,2015-05-11T11:24:40Z
user_326,user_134,1,2015-05-11T18:16:03Z
user_348,user_134,3,2015-05-17T15:01:15Z
user_373,user_134,-1,2015-05-18T17:29:49Z
user_410,user_134,2,2015-05-10T12:52:45Z
user_414,user_134,-1,2015-05-06T22:21:46Z
user_463,user_134,2,2015-05-06T09:48:55Z
user_492,user_134,3,2015-05-13T07:32:26Z
user_518,user_134,2,2015-05-16T14:05:27Z
user_582,user_134,1,2015-05-10T00:40:17Z
user_719,user_134,-0,2015-05-19T13:07:22Z
user_772,user_134,4,2015-05-18T13:01:46Z
user_786,user_134,1,2015-05-13T22:06:42Z
user_801,user_134,1,2015-05-18T10:20:20Z
user_806,user_134,4,2015-05-15T10:22:09Z
user_846,user_134,1,2015-05-21T15:55:12Z
user_853,user_134,2,2015-05-21T13:02:05Z
user_880,user_134,4,2015-05-15T09:14:02Z
user_938,user_134,2,2015-05-13T14:18:32Z
user_963,user_134,2,2015-05-17T14:36:35Z
user_1010,user_134,0,2015-05-09T22:12:42Z
user_1019,user_134,3,2015-05-20T05:47:36Z
user_1041,user_134,1,2015-05-13T10:07:51Z
user_1056,user_134,4,2015-05-12T08:48:29Z
user_90,user_135,4,2015-05-19T10:08:10Z
user_112,user_135,3,2015-05-21T10:47:16Z
user_146,user_135,1,2015-05-06T23:02:04Z
user_168,user_135,3,2015-05-20T20:54:19Z
user_215,user_135,2,2015-05-11T18:00:19Z
user_225,user_135,4,2015-05-13T07:26:39Z
user_237,user_135,4,2015-05-20T14:03:03Z
user_248,user_135,4,2015-05-19T08:32:18Z
user_265,user_135,2,2015-05-09T13:24:12Z
user_352,user_135,1,2015-05-07T19:55:42Z
user_396,user_135,1,2015-05-16T20:13:03Z
user_421,user_135,4,2015-05-07T19:37:02Z
user_431,user_135,3,2015-05-20T19:07:21Z
user_499,user_135,2,2015-05-10T13:01:28Z
user_515,user_135,-1,2015-05-20T10:00:33Z
user_603,user_135,3,2015-05-21T19:03:17Z
user_604,user_135,3,2015-05-15T19:21:12Z
user_607,user_135,2,2015-05-11T16:32:30Z
user_627,user_135,3,2015-05-20T16:18:07Z
user_642,user_135,3,2015-05-15T10:24:29Z
user_687,user_135,-0,2015-05-15T13:41:23Z
user_787,user_135,3,2015-05-16T17:16:34Z
user_792,user_135,2,2015-05-15T15:00:32Z
user_877,user_135,3,2015-05-19T13:40:59Z
user_906,user_135,4,2015-05-13T20:38:45Z
user_940,user_135,3,2015-05-08T11:08:49Z
user_985,user_135,3,2015-05-18T16:57:57Z
user_1033,user_135,4,2015-05-11T14:37:09Z
user_1071,user_135,3,2015-05-15T14:00:13Z
user_1077,user_135,2,2015-05-13T09:11:12Z
user_3,user_136,-1,2015-05-08T17:24:27Z
user_8,user_136,3,2015-05-21T16:26:48Z
user_90,user_136,3,2015-05-20T14:25:05Z
user_99,user_136,-1,2015-05-15T21:44:36Z
user_102,user_136,3,2015-05-18T12:02:44Z
user_179,user_136,3,2015-05-14T21:12:03Z
user_203,user_136,4,2015-05-18T21:32:46Z
user_215,user_136,4,2015-05-21T17:45:21Z
user_249,user_136,-0,2015-05-15T06:02:04Z
user_260,user_136,4,2015-05-09T19:26:46Z
user_365,user_136,2,2015-05-13T03:55:38Z
user_384,user_136,2,2015-05-12T21:36:42Z
user_437,user_136,4,2015-05-13T07:38:02Z
user_453,user_136,3,2015-05-11T18:11:34Z
user_463,user_136,4,2015-05-17T07:38:31Z
user_467,user_136,4,2015-05-20T07:57:08Z
user_583,user_136,2,2015-05-20T18:44:04Z
user_608,user_136,3,2015-05-06T20:13:25Z
user_708,user_136,1,2015-05-15T21:16:51Z
user_792,user_136,4,2015-05-07T14:03:11Z
user_804,user_136,3,2015-05-15T05:53:12Z
user_825,user_136,1,2015-05-11T11:15:54Z
user_831,user_136,2,2015-05-18T21:19:10Z
user_861,user_136,3,2015-05-18T20:14:29Z
user_873,user_136,2,2015-05-06T13:12:47Z
user_946,user_136,-1,2015-05-11T21:55:21Z
user_970,user_136,-1,2015-05-18T20:06:56Z
user_972,user_136,4,2015-05-16T06:18:15Z
user_1001,user_136,3,2015-05-21T14:18:22Z
user_1007,user_136,4,2015-05-09T12:44:27Z
user_1026,user_136,1,2015-05-21T22:00:28Z
user_1082,user_136,2,2015-05-17T14:48:17Z
user_1095,user_136,2,2015-05-11T11:09:44Z
user_1,user_137,2,2015-05-15T07:47:10Z
user_40,user_137,4,2015-05-18T22:16:46Z
user_98,user_137,3,2015-05-16T12:47:48Z
user_130,user_137,3,2015-05-11T20:19:00Z
user_164,user_137,2,2015-05-12T17:28:48Z
user_285,user_137,1,2015-05-08T17:40:22Z
user_323,user_137,-0,2015-05-21T09:31:29Z
user_347,user_137,3,2015-05-20T17:10:25Z
user_475,user_137,3,2015-05-10T10:35:03Z
user_506,user_137,2,2015-05-14T07:37:04Z
user_575,user_137,3,2015-05-07T11:30:58Z
user_615,user_137,2,2015-05-10T19:42:21Z
user_647,user_137,3,2015-05-12T13:58:22Z
user_679,user_137,4,2015-05-11T10:51:10Z
user_705,user_137,2,2015-05-15T06:13:40Z
user_716,user_137,1,2015-05-11T14:18:06Z
user_816,user_137,-3,2015-05-10T22:05:10Z
user_881,user_137,1,2015-05-16T14:48:59Z
user_901,user_137,-1,2015-05-16T07:03:06Z
user_910,user_137,2,2015-05-21T15:44:26Z
user_917,user_137,2,2015-05-10T14:21:30Z
user_922,user_137,2,2015-05-14T23:16:10Z
user_15,user_138,1,2015-05-20T08:51:23Z
user_92,user_138,2,2015-05-11T20:31:24Z
user_113,user_138,2,2015-05-16T14:31:54Z
user_152,user_138,4,2015-05-15T10:42:24Z
user_178,user_138,0,2015-05-11T21:41:16Z
user_224,user_138,3,2015-05-08T10:00:55Z
user_290,user_138,2,2015-05-14T23:04:31Z
user_307,user_138,4,2015-05-10T11:34:33Z
user_398,user_138,4,2015-05-15T19:26:36Z
user_491,user_138,4,2015-05-09T18:36:17Z
user_495,user_138,4,2015-05-21T18:39:07Z
user_498,user_138,3,2015-05-13T11:06:51Z
user_590,user_138,4,2015-05-17T15:13:35Z
user_600,user_138,3,2015-05-17T18:14:11Z
user_615,user_138,3,2015-05-18T10:00:18Z
user_640,user_138,3,2015-05-19T14:16:32Z
user_662,user_138,4,2015-05-18T20:29:47Z
user_707,user_138,1,2015-05-09T11:55:06Z
user_743,user_138,1,2015-05-19T20:58:43Z
user_752,user_138,1,2015-05-09T13:13:31Z
user_790,user_138,4,2015-05-08T15:51:07Z
user_826,user_138,4,2015-05-21T19:22:28Z
user_832,user_138,3,2015-05-20T12:25:38Z
user_860,user_138,2,2015-05-14T09:14:19Z
user_876,user_138,1,2015-05-18T08:18:03Z
user_938,user_138,4,2015-05-06T20:45:15Z
user_985,user_138,1,2015-05-20T08:23:11Z
user_1017,user_138,3,2015-05-11T12:29:26Z
user_1030,user_138,1,2015-05-21T00:23:33Z
user_1069,user_138,4,2015-05-21T06:58:17Z
user_1081,user_138,4,2015-05-21T19:36:02Z
user_8,user_139,3,2015-05-13T00:31:16Z
user_24,user_139,-0,2015-05-13T13:59:43Z
user_42,user_139,3,2015-05-09T14:44:52Z
user_63,user_139,2,2015-05-20T07:19:43Z
user_84,user_139,4,2015-05-13T19:27:46Z
user_93,user_139,3,2015-05-18T14:19:26Z
user_105,user_139,1,2015-05-16T20:45:26Z
user_127,user_139,3,2015-05-20T16:36:30Z
user_130,user_139,1,2015-05-20T22:16:43Z
user_139,user_1100,4,2015-05-21T10:03:31Z
user_165,user_139,4,2015-05-19T14:41:42Z
user_182,user_139,4,2015-05-18T09:30:40Z
user_227,user_139,4,2015-05-15T14:02:24Z
user_286,user_139,1,2015-05-19T10:05:00Z
user_304,user_139,4,2015-05-08T18:06:15Z
user_396,user_139,4,2015-05-08T20:34:41Z
user_539,user_139,2,2015-05-21T09:14:04Z
user_573,user_139,1,2015-05-14T10:53:08Z
user_639,user_139,2,2015-05-20T02:31:12Z
user_708,user_139,3,2015-05-11T20:46:09Z
user_711,user_139,4,2015-05-12T22:18:11Z
user_827,user_139,-2,2015-05-19T13:45:19Z
user_1015,user_139,2,2015-05-12T07:14:45Z
user_1088,user_139,1,2015-05-10T01:06:31Z
user_49,user_140,-1,2015-05-21T12:41:38Z
user_88,user_140,4,2015-05-16T14:46:38Z
user_387,user_140,1,2015-05-12T08:22:43Z
user_412,user_140,3,2015-05-15T18:11:34Z
user_423,user_140,2,2015-05-21T18:24:25Z
user_436,user_140,3,2015-05-19T14:59:25Z
user_473,user_140,2,2015-05-15T13:14:45Z
user_520,user_140,2,2015-05-21T20:04:04Z
user_529,user_140,-1,2015-05-16T12:50:54Z
user_542,user_140,3,2015-05-12T12:30:50Z
user_548,user_140,4,2015-05-16T09:55:21Z
user_574,user_140,3,2015-05-09T09:03:21Z
user_580,user_140,1,2015-05-11T21:13:53Z
user_608,user_140,1,2015-05-13T20:50:12Z
user_643,user_140,2,2015-05-13T22:11:44Z
user_666,user_140,2,2015-05-08T07:46:11Z
user_711,user_140,0,2015-05-14T00:44:57Z
user_713,user_140,2,2015-05-07T06:48:59Z
user_742,user_140,2,2015-05-08T00:09:07Z
user_754,user_140,1,2015-05-19T17:02:29Z
user_790,user_140,-1,2015-05-09T22:47:12Z
user_798,user_140,-1,2015-05-14T07:31:42Z
user_875,user_140,2,2015-05-14T22:14:21Z
user_915,user_140,3,2015-05-19T21:20:48Z
user_919,user_140,2,2015-05-10T21:28:13Z
user_954,user_140,-0,2015-05-17T13:16:29Z
user_958,user_140,2,2015-05-12T12:41:09Z
user_971,user_140,3,2015-05-20T00:46:38Z
user_1016,user_140,1,2015-05-20T13:02:36Z
user_1052,user_140,3,2015-05-08T13:34:04Z
user_1058,user_140,4,2015-05-16T14:54:26Z
user_1082,user_140,0,2015-05-14T12:04:28Z
user_1088,user_140,4,2015-05-15T11:10:27Z
user_1090,user_140,4,2015-05-18T11:11:56Z
user_5,user_141,3,2015-05-12T22:31:16Z
user_43,user_141,3,2015-05-21T22:06:59Z
user_196,user_141,4,2015-05-06T23:24:57Z
user_208,user_141,1,2015-05-21T21:59:28Z
user_268,user_141,3,2015-05-11T18:47:44Z
user_277,user_141,4,2015-05-14T08:27:57Z
user_309,user_141,4,2015-05-17T16:28:24Z
user_320,user_141,3,2015-05-13T12:10:45Z
user_325,user_141,4,2015-05-19T22:31:37Z
user_361,user_141,2,2015-05-20T08:41:08Z
user_389,user_141,3,2015-05-06T05:47:09Z
user_444,user_141,3,2015-05-10T16:35:20Z
user_450,user_141,3,2015-05-10T15:33:18Z
user_475,user_141,3,2015-05-15T10:43:10Z
user_483,user_141,-1,2015-05-21T18:37:30Z
user_533,user_141,3,2015-05-20T21:34:25Z
user_543,user_141,3,2015-05-10T11:29:21Z
user_547,user_141,1,2015-05-12T10:44:42Z
user_562,user_141,3,2015-05-14T13:52:53Z
user_636,user_141,2,2015-05-21T12:14:04Z
user_644,user_141,1,2015-05-21T08:45:04Z
user_692,user_141,2,2015-05-21T22:24:01Z
user_705,user_141,2,2015-05-16T12:46:26Z
user_722,user_141,1,2015-05-14T17:50:03Z
user_811,user_141,1,2015-05-12T05:57:34Z
user_849,user_141,3,2015-05-10T12:28:29Z
user_887,user_141,2,2015-05-21T21:24:56Z
user_895,user_141,4,2015-05-13T16:43:50Z
user_915,user_141,2,2015-05-18T11:49:15Z
user_954,user_141,2,2015-05-18T21:33:28Z
user_1027,user_141,0,2015-05-09T14:49:43Z
user_1098,user_141,3,2015-05-10T13:52:26Z
user_9,user_142,1,2015-05-09T07:11:25Z
user_38,user_142,1,2015-05-08T10:33:42Z
user_59,user_142,2,2015-05-21T14:37:49Z
user_61,user_142,2,2015-05-15T14:13:05Z
user_95,user_142,4,2015-05-16T18:58:20Z
user_98,user_142,1,2015-05-15T07:25:48Z
user_104,user_142,4,2015-05-17T08:47:44Z
user_171,user_142,4,2015-05-11T22:20:04Z
user_179,user_142,2,2015-05-20T16:11:22Z
user_226,user_142,3,2015-05-20T13:55:47Z
user_278,user_142,1,2015-05-17T10:23:53Z
user_309,user_142,4,2015-05-15T14:06:18Z
user_329,user_142,2,2015-05-12T07:44:13Z
user_376,user_142,3,2015-05-14T22:55:12Z
user_382,user_142,4,2015-05-11T10:40:24Z
user_406,user_142,4,2015-05-20T18:21:52Z
user_432,user_142,3,2015-05-08T00:29:10Z
user_475,user_142,2,2015-05-11T21:09:21Z
user_533,user_142,4,2015-05-21T17:59:20Z
user_563,user_142,-1,2015-05-12T17:11:16Z
user_578,user_142,3,2015-05-20T21:26:48Z
user_600,user_142,4,2015-05-19T20:17:14Z
user_621,user_142,4,2015-05-06T17:14:49Z
user_638,user_142,0,2015-05-08T11:55:26Z
user_644,user_142,2,2015-05-16T23:17:24Z
user_686,user_142,3,2015-05-13T20:36:10Z
user_720,user_142,-0,2015-05-12T09:25:47Z
user_803,user_142,1,2015-05-20T16:53:16Z
user_845,user_142,2,2015-05-19T13:13:04Z
user_848,user_142,3,2015-05-06T20:16:35Z
user_863,user_142,3,2015-05-14T05:55:36Z
user_901,user_142,1,2015-05-18T21:44:52Z
user_903,user_142,1,2015-05-12T09:09:45Z
user_940,user_142,3,2015-05-16T20:37:19Z
user_941,user_142,4,2015-05-12T20:09:20Z
user_971,user_142,4,2015-05-13T13:52:53Z
user_1049,user_142,4,2015-05-13T07:39:03Z
user_1051,user_142,2,2015-05-09T12:40:16Z
user_1059,user_142,3,2015-05-17T13:43:23Z
user_1064,user_142,2,2015-05-13T11:01:07Z
user_5,user_143,3,2015-05-14T13:34:08Z
user_23,user_143,1,2015-05-12T10:04:02Z
user_31,user_143,2,2015-05-21T23:21:12Z
user_67,user_143,1,2015-05-18T21:57:19Z
user_78,user_143,4,2015-05-18T16:44:12Z
user_90,user_143,4,2015-05-16T19:26:34Z
user_105,user_143,1,2015-05-11T14:30:40Z
user_173,user_143,4,2015-05-19T12:16:32Z
user_188,user_143,4,2015-05-20T08:02:03Z
user_215,user_143,3,2015-05-11T07:05:52Z
user_328,user_143,2,2015-05-12T20:34:30Z
user_337,user_143,1,2015-05-21T11:26:31Z
user_384,user_143,3,2015-05-15T14:02:24Z
user_402,user_143,1,2015-05-18T14:24:18Z
user_408,user_143,-2,2015-05-13T16:47:24Z
user_418,user_143,0,2015-05-16T10:38:21Z
user_467,user_143,4,2015-05-17T14:27:58Z
user_496,user_143,-1,2015-05-14T12:45:05Z
user_656,user_143,4,2015-05-11T17:54:43Z
user_690,user_143,2,2015-05-14T18:07:16Z
user_704,user_143,4,2015-05-20T19:10:46Z
user_796,user_143,2,2015-05-12T08:48:26Z
user_803,user_143,4,2015-05-21T20:56:43Z
user_873,user_143,2,2015-05-11T21:00:49Z
user_969,user_143,4,2015-05-19T10:51:29Z
user_976,user_143,3,2015-05-17T19:29:10Z
user_1005,user_143,2,2015-05-18T22:45:47Z
user_1067,user_143,4,2015-05-19T13:56:38Z
user_33,user_144,1,2015-05-20T23:51:46Z
user_96,user_144,4,2015-05-12T09:14:51Z
user_137,user_144,-1,2015-05-18T20:14:26Z
user_138,user_144,2,2015-05-07T16:39:45Z
user_249,user_144,0,2015-05-20T12:05:49Z
user_398,user_144,3,2015-05-17T12:42:18Z
user_509,user_144,-1,2015-05-19T21:05:11Z
user_560,user_144,2,2015-05-21T21:59:33Z
user_593,user_144,2,2015-05-20T09:26:57Z
user_602,user_144,4,2015-05-18T17:03:17Z
user_650,user_144,2,2015-05-20T23:19:00Z
user_652,user_144,1,2015-05-09T16:14:35Z
user_726,user_144,2,2015-05-10T09:38:57Z
user_799,user_144,1,2015-05-19T07:49:07Z
user_917,user_144,2,2015-05-14T12:22:29Z
user_920,user_144,1,2015-05-18T12:32:05Z
user_1041,user_144,0,2015-05-16T20:57:54Z
user_27,user_145,2,2015-05-08T18:51:37Z
user_51,user_145,-2,2015-05-18T00:01:49Z
user_74,user_145,4,2015-05-11T07:52:28Z
user_113,user_145,1,2015-05-21T10:58:20Z
user_114,user_145,1,2015-05-18T21:59:53Z
user_149,user_145,3,2015-05-19T21:28:59Z
