from,to,time,cascade_id
427,405,1,979
752,405,1,979
799,405,1,979
883,405,1,979
1051,405,1,979
121,799,2,979
211,799,2,979
1059,799,2,979
1165,799,2,979
121,427,2,979
211,427,2,979
1059,427,2,979
1165,427,2,979
121,883,2,979
211,883,2,979
1059,883,2,979
1165,883,2,979
1062,883,2,979
121,752,2,979
211,752,2,979
1059,752,2,979
1165,752,2,979
1062,752,2,979
472,752,2,979
121,349,2,979
211,349,2,979
1059,349,2,979
1165,349,2,979
1062,349,2,979
472,349,2,979
121,598,2,979
211,598,2,979
1059,598,2,979
1165,598,2,979
1062,598,2,979
472,598,2,979
121,1051,2,979
211,1051,2,979
1059,1051,2,979
1165,1051,2,979
1062,1051,2,979
472,1051,2,979
308,211,3,979
310,211,3,979
308,121,3,979
310,121,3,979
637,121,3,979
308,1059,3,979
310,1059,3,979
637,1059,3,979
378,1059,3,979
308,1062,3,979
310,1062,3,979
637,1062,3,979
378,1062,3,979
308,1165,3,979
310,1165,3,979
637,1165,3,979
378,1165,3,979
1139,1165,3,979
308,472,3,979
310,472,3,979
637,472,3,979
378,472,3,979
1139,472,3,979
1040,472,3,979
277,310,4,979
277,1040,4,979
277,308,4,979
609,308,4,979
277,378,4,979
609,378,4,979
277,1139,4,979
609,1139,4,979
779,1139,4,979
277,637,4,979
609,637,4,979
779,637,4,979
355,637,4,979
1088,637,4,979
101,355,5,979
101,1088,5,979
127,1088,5,979
101,779,5,979
127,779,5,979
346,779,5,979
101,277,5,979
127,277,5,979
346,277,5,979
101,609,5,979
127,609,5,979
346,609,5,979
1307,609,5,979
1354,609,5,979
352,101,6,979
904,101,6,979
352,346,6,979
904,346,6,979
352,127,6,979
904,127,6,979
992,127,6,979
352,1354,6,979
904,1354,6,979
992,1354,6,979
1462,1354,6,979
352,1307,6,979
904,1307,6,979
992,1307,6,979
1462,1307,6,979
431,904,7,979
431,352,7,979
1079,352,7,979
431,1462,7,979
1079,1462,7,979
431,992,7,979
1079,992,7,979
486,431,8,979
486,1079,8,979
167,1079,8,979
724,1079,8,979
87,486,9,979
174,486,9,979
210,486,9,979
537,486,9,979
1069,486,9,979
296,537,10,979
296,1069,10,979
822,1069,10,979
296,87,10,979
822,87,10,979
235,87,10,979
296,210,10,979
822,210,10,979
235,210,10,979
189,210,10,979
263,210,10,979
345,210,10,979
543,210,10,979
296,174,10,979
822,174,10,979
235,174,10,979
189,174,10,979
263,174,10,979
345,174,10,979
543,174,10,979
455,174,10,979
1038,822,11,979
1038,263,11,979
1038,189,11,979
1164,189,11,979
1038,235,11,979
1164,235,11,979
116,235,11,979
632,235,11,979
1038,543,11,979
1164,543,11,979
116,543,11,979
632,543,11,979
428,543,11,979
1038,455,11,979
1164,455,11,979
116,455,11,979
632,455,11,979
428,455,11,979
814,455,11,979
933,455,11,979
1038,345,11,979
1164,345,11,979
116,345,11,979
632,345,11,979
428,345,11,979
814,345,11,979
933,345,11,979
915,345,11,979
1038,296,11,979
1164,296,11,979
116,296,11,979
632,296,11,979
428,296,11,979
814,296,11,979
933,296,11,979
915,296,11,979
835,296,11,979
361,814,12,979
368,814,12,979
878,814,12,979
361,1038,12,979
368,1038,12,979
878,1038,12,979
503,1038,12,979
361,835,12,979
368,835,12,979
878,835,12,979
503,835,12,979
137,835,12,979
361,1164,12,979
368,1164,12,979
878,1164,12,979
503,1164,12,979
137,1164,12,979
1412,1164,12,979
361,116,12,979
368,116,12,979
878,116,12,979
503,116,12,979
137,116,12,979
1412,116,12,979
266,116,12,979
564,116,12,979
782,116,12,979
361,428,12,979
368,428,12,979
878,428,12,979
503,428,12,979
137,428,12,979
1412,428,12,979
266,428,12,979
564,428,12,979
782,428,12,979
772,428,12,979
361,933,12,979
368,933,12,979
878,933,12,979
503,933,12,979
137,933,12,979
1412,933,12,979
266,933,12,979
564,933,12,979
782,933,12,979
772,933,12,979
361,915,12,979
368,915,12,979
878,915,12,979
503,915,12,979
137,915,12,979
1412,915,12,979
266,915,12,979
564,915,12,979
782,915,12,979
772,915,12,979
361,632,12,979
368,632,12,979
878,632,12,979
503,632,12,979
137,632,12,979
1412,632,12,979
266,632,12,979
564,632,12,979
782,632,12,979
772,632,12,979
102,503,13,979
219,503,13,979
102,772,13,979
219,772,13,979
102,361,13,979
219,361,13,979
711,361,13,979
102,137,13,979
219,137,13,979
711,137,13,979
102,782,13,979
219,782,13,979
711,782,13,979
423,782,13,979
481,782,13,979
1251,782,13,979
102,878,13,979
219,878,13,979
711,878,13,979
423,878,13,979
481,878,13,979
1251,878,13,979
942,878,13,979
102,564,13,979
219,564,13,979
711,564,13,979
423,564,13,979
481,564,13,979
1251,564,13,979
942,564,13,979
102,368,13,979
219,368,13,979
711,368,13,979
423,368,13,979
481,368,13,979
1251,368,13,979
942,368,13,979
721,368,13,979
102,1412,13,979
219,1412,13,979
711,1412,13,979
423,1412,13,979
481,1412,13,979
1251,1412,13,979
942,1412,13,979
721,1412,13,979
102,266,13,979
219,266,13,979
711,266,13,979
423,266,13,979
481,266,13,979
1251,266,13,979
942,266,13,979
721,266,13,979
494,266,13,979
1403,423,14,979
1403,481,14,979
1403,942,14,979
97,942,14,979
583,942,14,979
744,942,14,979
984,942,14,979
1403,721,14,979
97,721,14,979
583,721,14,979
744,721,14,979
984,721,14,979
1403,711,14,979
97,711,14,979
583,711,14,979
744,711,14,979
984,711,14,979
1403,494,14,979
97,494,14,979
583,494,14,979
744,494,14,979
984,494,14,979
375,494,14,979
379,494,14,979
4,744,15,979
1473,744,15,979
4,379,15,979
1473,379,15,979
193,379,15,979
4,583,15,979
1473,583,15,979
193,583,15,979
65,583,15,979
86,583,15,979
807,583,15,979
4,97,15,979
1473,97,15,979
193,97,15,979
65,97,15,979
86,97,15,979
807,97,15,979
4,375,15,979
1473,375,15,979
193,375,15,979
65,375,15,979
86,375,15,979
807,375,15,979
1087,375,15,979
4,984,15,979
1473,984,15,979
193,984,15,979
65,984,15,979
86,984,15,979
807,984,15,979
1087,984,15,979
536,984,15,979
1060,984,15,979
1443,984,15,979
4,1403,15,979
1473,1403,15,979
193,1403,15,979
65,1403,15,979
86,1403,15,979
807,1403,15,979
1087,1403,15,979
536,1403,15,979
1060,1403,15,979
1443,1403,15,979
737,807,16,979
737,4,16,979
347,4,16,979
737,1443,16,979
347,1443,16,979
737,65,16,979
347,65,16,979
990,65,16,979
737,1473,16,979
347,1473,16,979
990,1473,16,979
138,1473,16,979
737,536,16,979
347,536,16,979
990,536,16,979
138,536,16,979
737,193,16,979
347,193,16,979
990,193,16,979
138,193,16,979
414,193,16,979
737,1060,16,979
347,1060,16,979
990,1060,16,979
138,1060,16,979
414,1060,16,979
737,86,16,979
347,86,16,979
990,86,16,979
138,86,16,979
414,86,16,979
1008,138,17,979
1008,990,17,979
529,990,17,979
535,1008,18,979
535,529,18,979
241,529,18,979
951,241,19,979
1073,951,20,979
1107,1073,21,979
1109,1107,22,979
1179,1165,0,983
1244,1179,1,983
1339,1179,1,983
609,255,0,984
332,609,1,984
352,609,1,984
1036,609,1,984
748,332,2,984
748,1036,2,984
32,49,0,985
419,32,1,985
847,32,1,985
698,419,2,985
554,698,3,985
83,442,0,986
146,442,0,986
30,146,1,986
30,83,1,986
38,83,1,986
558,83,1,986
245,558,2,986
245,38,2,986
718,38,2,986
560,129,0,987
24,560,1,987
1069,560,1,987
382,24,2,987
620,24,2,987
1033,382,3,987
1033,620,3,987
973,620,3,987
412,1033,4,987
171,344,0,988
981,344,0,988
152,171,1,988
841,171,1,988
152,981,1,988
841,981,1,988
347,981,1,988
499,981,1,988
49,347,2,988
224,347,2,988
49,152,2,988
224,152,2,988
452,152,2,988
49,499,2,988
224,499,2,988
452,499,2,988
102,224,3,988
845,224,3,988
102,49,3,988
845,49,3,988
102,452,3,988
845,452,3,988
192,845,4,988
192,102,4,988
375,102,4,988
320,1031,0,990
322,1031,0,990
324,1031,0,990
239,322,1,990
239,320,1,990
239,324,1,990
25,324,1,990
1058,324,1,990
970,239,2,990
970,1058,2,990
970,25,2,990
7,970,3,990
711,970,3,990
615,7,4,990
1017,7,4,990
615,711,4,990
1017,711,4,990
1025,615,5,990
1025,1017,5,990
635,1017,5,990
283,1025,6,990
1152,283,7,990
466,642,0,992
1006,781,0,994
448,1006,1,994
1071,448,2,994
619,1071,3,994
698,619,4,994
123,1437,0,995
333,1042,0,996
17,1022,0,998
460,604,0,999
302,460,1,999
922,460,1,999
942,460,1,999
1007,302,2,999
1007,942,2,999
1007,922,2,999
